user_id,event_name,event_timestamp,stage_order
103425,upi_pin_set,2026-01-11 14:43:42.612965,3
103425,kyc_completed,2026-01-12 04:42:45.191866,4
103425,first_txn_attempted,2026-01-15 15:56:58.430305,5
103425,first_txn_success,2026-01-18 18:41:55.807537,6
103426,signup_started,2026-01-03 00:00:00.000000,0
103426,otp_verified,2026-01-03 07:43:46.298564,1
103426,bank_linked,2026-01-03 08:38:50.987453,2
103426,upi_pin_set,2026-01-03 09:34:52.971257,3
103427,signup_started,2026-01-21 00:00:00.000000,0
103427,otp_verified,2026-01-21 02:24:37.251854,1
103427,bank_linked,2026-01-21 06:13:23.639478,2
103427,upi_pin_set,2026-01-21 11:51:14.184161,3
103427,kyc_completed,2026-01-21 14:23:27.662152,4
103427,first_txn_attempted,2026-01-22 23:43:37.858514,5
103427,first_txn_success,2026-01-24 12:54:56.063544,6
103428,signup_started,2026-01-23 00:00:00.000000,0
103428,otp_verified,2026-01-23 07:38:39.769206,1
103429,signup_started,2026-01-18 00:00:00.000000,0
103429,otp_verified,2026-01-18 02:58:51.516841,1
103429,bank_linked,2026-01-18 04:15:30.434802,2
103429,upi_pin_set,2026-01-18 06:35:01.431827,3
103430,signup_started,2026-01-12 00:00:00.000000,0
103430,otp_verified,2026-01-12 04:16:17.030769,1
103430,bank_linked,2026-01-12 04:25:55.545310,2
103430,upi_pin_set,2026-01-12 07:34:10.391593,3
103430,kyc_completed,2026-01-12 13:42:29.785712,4
103430,first_txn_attempted,2026-01-14 08:27:21.220034,5
103430,first_txn_success,2026-01-17 15:49:48.355629,6
103431,signup_started,2026-01-12 00:00:00.000000,0
103431,otp_verified,2026-01-12 03:51:13.061799,1
103432,signup_started,2026-01-27 00:00:00.000000,0
103432,otp_verified,2026-01-27 02:59:19.266454,1
103432,bank_linked,2026-01-27 07:51:29.271208,2
103432,upi_pin_set,2026-01-27 09:19:05.945463,3
103432,kyc_completed,2026-01-27 17:16:00.572036,4
103432,first_txn_attempted,2026-01-28 06:54:16.360242,5
103432,first_txn_success,2026-01-28 07:22:56.237417,6
103433,signup_started,2026-01-06 00:00:00.000000,0
103433,otp_verified,2026-01-06 01:48:53.223827,1
103433,bank_linked,2026-01-06 04:54:37.145996,2
103433,upi_pin_set,2026-01-06 14:32:01.626218,3
103434,signup_started,2026-01-03 00:00:00.000000,0
103434,otp_verified,2026-01-03 06:14:23.123171,1
103434,bank_linked,2026-01-04 07:03:19.707165,2
103434,upi_pin_set,2026-01-04 09:47:27.285346,3
103434,kyc_completed,2026-01-04 14:39:58.020153,4
103434,first_txn_attempted,2026-01-04 18:37:01.245451,5
103434,first_txn_success,2026-01-09 04:34:10.184891,6
103435,signup_started,2026-01-12 00:00:00.000000,0
103435,otp_verified,2026-01-12 02:04:15.006782,1
103435,bank_linked,2026-01-12 08:03:14.866919,2
103435,upi_pin_set,2026-01-12 10:54:25.752453,3
103435,kyc_completed,2026-01-15 01:59:18.661933,4
103435,first_txn_attempted,2026-01-15 02:30:23.320685,5
103435,first_txn_success,2026-01-16 13:12:16.094932,6
103436,signup_started,2026-01-07 00:00:00.000000,0
103436,otp_verified,2026-01-07 01:27:10.783155,1
103436,bank_linked,2026-01-07 08:07:43.974909,2
103436,upi_pin_set,2026-01-07 08:13:54.321746,3
103436,kyc_completed,2026-01-12 00:25:11.327367,4
103436,first_txn_attempted,2026-01-13 02:14:43.735196,5
103436,first_txn_success,2026-01-13 10:34:08.711319,6
103437,signup_started,2026-01-07 00:00:00.000000,0
103437,otp_verified,2026-01-07 02:25:18.503485,1
103437,bank_linked,2026-01-07 15:15:33.839503,2
103437,upi_pin_set,2026-01-07 15:59:21.077452,3
103437,kyc_completed,2026-01-09 08:21:43.254116,4
103437,first_txn_attempted,2026-01-09 16:06:42.754681,5
103437,first_txn_success,2026-01-11 13:33:59.718424,6
103438,signup_started,2026-01-01 00:00:00.000000,0
103438,otp_verified,2026-01-01 11:19:01.361898,1
103438,bank_linked,2026-01-01 13:57:59.139301,2
103438,upi_pin_set,2026-01-02 03:33:47.120617,3
103438,kyc_completed,2026-01-02 13:24:38.528866,4
103438,first_txn_attempted,2026-01-04 07:10:17.291329,5
103438,first_txn_success,2026-01-05 06:37:38.430203,6
103439,signup_started,2026-01-12 00:00:00.000000,0
103439,otp_verified,2026-01-12 07:12:11.470254,1
103439,bank_linked,2026-01-12 20:54:40.781608,2
103439,upi_pin_set,2026-01-13 01:23:32.809383,3
103439,kyc_completed,2026-01-14 08:22:55.014499,4
103439,first_txn_attempted,2026-01-15 13:11:22.762087,5
103439,first_txn_success,2026-01-16 10:50:41.862353,6
103440,signup_started,2026-01-06 00:00:00.000000,0
103440,otp_verified,2026-01-06 00:21:29.359266,1
103440,bank_linked,2026-01-06 01:00:40.322556,2
103441,signup_started,2026-01-05 00:00:00.000000,0
103441,otp_verified,2026-01-05 13:32:44.673936,1
103441,bank_linked,2026-01-06 05:41:44.155845,2
103442,signup_started,2026-01-02 00:00:00.000000,0
103442,otp_verified,2026-01-02 03:31:55.519298,1
103442,bank_linked,2026-01-02 17:01:00.551166,2
103442,upi_pin_set,2026-01-02 19:05:15.396021,3
103442,kyc_completed,2026-01-06 20:41:41.999719,4
103442,first_txn_attempted,2026-01-07 12:23:26.975546,5
103442,first_txn_success,2026-01-08 00:48:22.497287,6
103443,signup_started,2026-01-08 00:00:00.000000,0
103443,otp_verified,2026-01-08 03:12:51.729147,1
103443,bank_linked,2026-01-08 13:09:20.188868,2
103443,upi_pin_set,2026-01-08 13:15:33.023665,3
103443,kyc_completed,2026-01-09 13:47:26.552597,4
103443,first_txn_attempted,2026-01-10 04:53:00.360005,5
103443,first_txn_success,2026-01-12 00:36:12.249825,6
103444,signup_started,2026-01-21 00:00:00.000000,0
103444,otp_verified,2026-01-21 01:51:09.234409,1
103444,bank_linked,2026-01-21 15:04:33.655119,2
103444,upi_pin_set,2026-01-22 07:06:48.904330,3
103444,kyc_completed,2026-01-22 08:25:01.990647,4
103444,first_txn_attempted,2026-01-22 19:22:02.920700,5
103444,first_txn_success,2026-01-23 21:32:37.142228,6
103445,signup_started,2026-01-07 00:00:00.000000,0
103446,signup_started,2026-01-14 00:00:00.000000,0
103446,otp_verified,2026-01-14 00:42:35.235747,1
103446,bank_linked,2026-01-14 01:05:53.555855,2
103446,upi_pin_set,2026-01-14 03:19:45.627955,3
103446,kyc_completed,2026-01-15 23:15:00.987983,4
103446,first_txn_attempted,2026-01-16 00:32:55.484225,5
103446,first_txn_success,2026-01-16 08:09:56.214630,6
103447,signup_started,2026-01-16 00:00:00.000000,0
103447,otp_verified,2026-01-16 14:49:42.326021,1
103447,bank_linked,2026-01-16 22:14:06.949894,2
103447,upi_pin_set,2026-01-16 22:20:03.614589,3
103447,kyc_completed,2026-01-20 16:54:54.638570,4
103448,signup_started,2026-01-07 00:00:00.000000,0
103448,otp_verified,2026-01-07 04:50:28.094129,1
103448,bank_linked,2026-01-07 09:05:21.635823,2
103448,upi_pin_set,2026-01-07 22:16:45.122613,3
103449,signup_started,2026-01-18 00:00:00.000000,0
103449,otp_verified,2026-01-18 02:04:15.524797,1
103449,bank_linked,2026-01-18 06:30:07.368540,2
103449,upi_pin_set,2026-01-18 10:10:44.538454,3
103449,kyc_completed,2026-01-18 17:13:01.206443,4
103449,first_txn_attempted,2026-01-20 01:55:37.133082,5
103449,first_txn_success,2026-01-20 13:19:57.009199,6
103450,signup_started,2026-01-15 00:00:00.000000,0
103450,otp_verified,2026-01-15 02:47:15.440942,1
103450,bank_linked,2026-01-15 04:57:27.708212,2
103450,upi_pin_set,2026-01-15 06:17:49.573210,3
103450,kyc_completed,2026-01-16 20:56:45.399764,4
103450,first_txn_attempted,2026-01-18 07:04:19.365413,5
103450,first_txn_success,2026-01-18 07:41:39.053785,6
103451,signup_started,2026-01-12 00:00:00.000000,0
103451,otp_verified,2026-01-12 01:05:40.365268,1
103451,bank_linked,2026-01-12 08:58:31.727470,2
103451,upi_pin_set,2026-01-12 11:23:12.919130,3
103451,kyc_completed,2026-01-12 21:29:36.050054,4
103452,signup_started,2026-01-01 00:00:00.000000,0
103453,signup_started,2026-01-02 00:00:00.000000,0
103453,otp_verified,2026-01-02 11:52:16.403779,1
103453,bank_linked,2026-01-03 01:48:39.985832,2
103453,upi_pin_set,2026-01-03 03:02:37.767247,3
103453,kyc_completed,2026-01-05 01:46:40.767315,4
103454,signup_started,2026-01-28 00:00:00.000000,0
103454,otp_verified,2026-01-28 00:04:12.253641,1
103454,bank_linked,2026-01-28 05:50:29.251677,2
103454,upi_pin_set,2026-01-28 08:59:37.285434,3
103454,kyc_completed,2026-02-01 03:56:32.443929,4
103454,first_txn_attempted,2026-02-02 01:04:34.800305,5
103454,first_txn_success,2026-02-02 10:50:01.450209,6
103455,signup_started,2026-01-17 00:00:00.000000,0
103456,signup_started,2026-01-23 00:00:00.000000,0
103456,otp_verified,2026-01-23 01:49:50.797557,1
103456,bank_linked,2026-01-23 02:18:39.387119,2
103456,upi_pin_set,2026-01-23 03:03:56.701885,3
103456,kyc_completed,2026-01-23 21:34:00.541103,4
103456,first_txn_attempted,2026-01-25 23:44:10.986486,5
103456,first_txn_success,2026-01-26 04:35:39.838232,6
103457,signup_started,2026-01-22 00:00:00.000000,0
103457,otp_verified,2026-01-22 04:07:58.521477,1
103457,bank_linked,2026-01-22 06:51:57.020178,2
103457,upi_pin_set,2026-01-22 09:50:24.823819,3
103457,kyc_completed,2026-01-22 15:44:49.622457,4
103457,first_txn_attempted,2026-01-23 13:27:38.573874,5
103457,first_txn_success,2026-01-27 08:50:58.648761,6
103458,signup_started,2026-01-02 00:00:00.000000,0
103458,otp_verified,2026-01-02 01:25:31.878304,1
103458,bank_linked,2026-01-02 01:26:16.314324,2
103458,upi_pin_set,2026-01-02 15:04:32.387965,3
103459,signup_started,2026-01-18 00:00:00.000000,0
103459,otp_verified,2026-01-18 02:16:17.134735,1
103460,signup_started,2026-01-09 00:00:00.000000,0
103460,otp_verified,2026-01-09 09:01:28.461544,1
103460,bank_linked,2026-01-09 13:26:56.916601,2
103460,upi_pin_set,2026-01-09 13:36:06.910865,3
103460,kyc_completed,2026-01-10 16:42:26.776319,4
103460,first_txn_attempted,2026-01-14 02:57:05.263110,5
103460,first_txn_success,2026-01-15 14:53:54.863891,6
103461,signup_started,2026-01-17 00:00:00.000000,0
103461,otp_verified,2026-01-17 13:14:22.376724,1
103461,bank_linked,2026-01-17 19:52:41.076779,2
103461,upi_pin_set,2026-01-18 02:47:57.590848,3
103462,signup_started,2026-01-01 00:00:00.000000,0
103462,otp_verified,2026-01-01 12:07:22.844554,1
103462,bank_linked,2026-01-01 20:02:17.172611,2
103462,upi_pin_set,2026-01-01 22:58:04.850246,3
103462,kyc_completed,2026-01-02 00:11:27.318783,4
103463,signup_started,2026-01-06 00:00:00.000000,0
103463,otp_verified,2026-01-06 05:08:35.148519,1
103463,bank_linked,2026-01-06 19:11:11.505293,2
103463,upi_pin_set,2026-01-06 21:28:50.525100,3
103463,kyc_completed,2026-01-09 11:23:40.710150,4
103463,first_txn_attempted,2026-01-09 18:38:53.443027,5
103464,signup_started,2026-01-16 00:00:00.000000,0
103464,otp_verified,2026-01-16 01:12:56.729452,1
103464,bank_linked,2026-01-16 03:37:40.730315,2
103464,upi_pin_set,2026-01-16 05:54:01.215370,3
103464,kyc_completed,2026-01-17 17:37:05.877412,4
103464,first_txn_attempted,2026-01-18 11:44:19.852839,5
103464,first_txn_success,2026-01-20 16:23:52.704274,6
103465,signup_started,2026-01-18 00:00:00.000000,0
103465,otp_verified,2026-01-18 00:05:19.111595,1
103465,bank_linked,2026-01-18 14:09:26.347969,2
103465,upi_pin_set,2026-01-18 17:48:34.932182,3
103465,kyc_completed,2026-01-19 04:02:00.921220,4
103465,first_txn_attempted,2026-01-19 08:15:14.406614,5
103465,first_txn_success,2026-01-21 08:35:42.082507,6
103466,signup_started,2026-01-13 00:00:00.000000,0
103466,otp_verified,2026-01-13 06:50:30.580758,1
103466,bank_linked,2026-01-13 09:21:07.135433,2
103466,upi_pin_set,2026-01-14 00:05:07.141019,3
103467,signup_started,2026-01-07 00:00:00.000000,0
103467,otp_verified,2026-01-07 07:03:49.574352,1
103467,bank_linked,2026-01-08 16:11:06.310333,2
103467,upi_pin_set,2026-01-08 17:54:37.146625,3
103467,kyc_completed,2026-01-09 17:36:52.534021,4
103468,signup_started,2026-01-07 00:00:00.000000,0
103468,otp_verified,2026-01-07 04:17:45.160723,1
103468,bank_linked,2026-01-07 13:48:20.018001,2
103468,upi_pin_set,2026-01-07 19:03:50.898354,3
103469,signup_started,2026-01-25 00:00:00.000000,0
103469,otp_verified,2026-01-25 06:22:55.567337,1
103469,bank_linked,2026-01-25 15:22:59.984359,2
103469,upi_pin_set,2026-01-25 16:05:58.966041,3
103469,kyc_completed,2026-01-25 20:40:12.321465,4
103469,first_txn_attempted,2026-01-29 07:41:56.333542,5
103469,first_txn_success,2026-01-29 12:28:42.534550,6
103470,signup_started,2026-01-09 00:00:00.000000,0
103470,otp_verified,2026-01-09 15:19:16.512794,1
103470,bank_linked,2026-01-09 21:26:47.281307,2
103470,upi_pin_set,2026-01-10 00:45:57.495789,3
103470,kyc_completed,2026-01-10 09:06:00.650340,4
103470,first_txn_attempted,2026-01-12 00:03:39.319428,5
103470,first_txn_success,2026-01-13 20:24:21.536898,6
103471,signup_started,2026-01-09 00:00:00.000000,0
103471,otp_verified,2026-01-09 01:10:29.991094,1
103471,bank_linked,2026-01-09 05:07:40.877359,2
103471,upi_pin_set,2026-01-09 11:23:13.061324,3
103471,kyc_completed,2026-01-12 06:37:19.650652,4
103472,signup_started,2026-01-11 00:00:00.000000,0
103472,otp_verified,2026-01-11 02:55:10.176745,1
103472,bank_linked,2026-01-11 05:44:28.591401,2
103472,upi_pin_set,2026-01-11 12:10:19.468328,3
103472,kyc_completed,2026-01-14 21:09:45.348605,4
103472,first_txn_attempted,2026-01-15 09:51:44.695668,5
103472,first_txn_success,2026-01-17 07:42:33.914380,6
103473,signup_started,2026-01-09 00:00:00.000000,0
103473,otp_verified,2026-01-09 03:46:24.194578,1
103473,bank_linked,2026-01-09 04:51:33.120664,2
103473,upi_pin_set,2026-01-09 17:55:04.382433,3
103473,kyc_completed,2026-01-10 00:12:27.671790,4
103473,first_txn_attempted,2026-01-13 22:51:17.979550,5
103473,first_txn_success,2026-01-16 23:31:39.796993,6
103474,signup_started,2026-01-11 00:00:00.000000,0
103474,otp_verified,2026-01-11 12:42:11.059117,1
103474,bank_linked,2026-01-12 06:52:10.100222,2
103474,upi_pin_set,2026-01-12 14:06:07.213700,3
103474,kyc_completed,2026-01-12 15:18:58.691037,4
103475,signup_started,2026-01-09 00:00:00.000000,0
103475,otp_verified,2026-01-09 01:37:06.758018,1
103475,bank_linked,2026-01-09 05:29:17.538833,2
103475,upi_pin_set,2026-01-09 07:05:25.434781,3
103475,kyc_completed,2026-01-12 20:15:25.418721,4
103476,signup_started,2026-01-19 00:00:00.000000,0
103476,otp_verified,2026-01-19 05:11:21.557860,1
103476,bank_linked,2026-01-19 11:59:47.089261,2
103476,upi_pin_set,2026-01-19 15:02:58.578382,3
103476,kyc_completed,2026-01-21 03:00:28.103722,4
103476,first_txn_attempted,2026-01-21 07:28:58.454894,5
103476,first_txn_success,2026-01-22 01:47:41.573935,6
103477,signup_started,2026-01-22 00:00:00.000000,0
103477,otp_verified,2026-01-22 15:11:10.798654,1
103477,bank_linked,2026-01-22 17:05:38.142901,2
103477,upi_pin_set,2026-01-22 18:07:38.185927,3
103477,kyc_completed,2026-01-22 21:01:59.772844,4
103477,first_txn_attempted,2026-01-23 08:15:45.901641,5
103477,first_txn_success,2026-01-23 23:55:07.934249,6
103478,signup_started,2026-01-23 00:00:00.000000,0
103478,otp_verified,2026-01-23 15:23:15.894590,1
103478,bank_linked,2026-01-23 16:34:56.743573,2
103478,upi_pin_set,2026-01-23 16:37:38.576290,3
103479,signup_started,2026-01-12 00:00:00.000000,0
103479,otp_verified,2026-01-12 06:39:45.882472,1
103479,bank_linked,2026-01-12 09:35:21.392362,2
103479,upi_pin_set,2026-01-12 12:12:17.636513,3
103479,kyc_completed,2026-01-13 01:35:42.277535,4
103479,first_txn_attempted,2026-01-13 12:08:30.573305,5
103479,first_txn_success,2026-01-17 01:55:15.724685,6
103480,signup_started,2026-01-09 00:00:00.000000,0
103480,otp_verified,2026-01-09 07:59:14.329505,1
103480,bank_linked,2026-01-09 08:52:55.840782,2
103480,upi_pin_set,2026-01-09 23:22:09.348671,3
103480,kyc_completed,2026-01-10 23:04:52.265381,4
103480,first_txn_attempted,2026-01-13 05:17:31.085820,5
103480,first_txn_success,2026-01-13 15:07:24.481966,6
103481,signup_started,2026-01-15 00:00:00.000000,0
103481,otp_verified,2026-01-15 15:47:26.393114,1
103481,bank_linked,2026-01-15 17:53:27.080987,2
103481,upi_pin_set,2026-01-15 19:46:59.806394,3
103481,kyc_completed,2026-01-16 21:46:37.432609,4
103481,first_txn_attempted,2026-01-17 07:18:58.236579,5
103481,first_txn_success,2026-01-18 05:33:59.237647,6
103482,signup_started,2026-01-19 00:00:00.000000,0
103482,otp_verified,2026-01-19 03:51:38.743790,1
103482,bank_linked,2026-01-19 13:13:00.271534,2
103482,upi_pin_set,2026-01-20 08:53:20.160753,3
103483,signup_started,2026-01-12 00:00:00.000000,0
103483,otp_verified,2026-01-12 06:19:50.101845,1
103483,bank_linked,2026-01-12 06:40:36.694633,2
103483,upi_pin_set,2026-01-12 06:52:13.283774,3
103483,kyc_completed,2026-01-15 16:25:39.000837,4
103483,first_txn_attempted,2026-01-18 08:33:27.627565,5
103483,first_txn_success,2026-01-18 14:35:48.152841,6
103484,signup_started,2026-01-15 00:00:00.000000,0
103484,otp_verified,2026-01-15 00:05:50.127497,1
103484,bank_linked,2026-01-15 00:58:06.927124,2
103484,upi_pin_set,2026-01-15 06:15:30.061384,3
103485,signup_started,2026-01-16 00:00:00.000000,0
103485,otp_verified,2026-01-16 14:50:41.175925,1
103485,bank_linked,2026-01-16 16:38:17.483513,2
103485,upi_pin_set,2026-01-17 07:21:54.150101,3
103485,kyc_completed,2026-01-17 12:48:37.746544,4
103485,first_txn_attempted,2026-01-17 17:53:51.416865,5
103485,first_txn_success,2026-01-17 20:02:07.394404,6
103486,signup_started,2026-01-14 00:00:00.000000,0
103486,otp_verified,2026-01-14 06:13:13.281799,1
103486,bank_linked,2026-01-14 07:47:56.441431,2
103486,upi_pin_set,2026-01-14 12:58:15.778464,3
103486,kyc_completed,2026-01-15 22:19:16.994024,4
103486,first_txn_attempted,2026-01-16 23:19:03.193708,5
103486,first_txn_success,2026-01-18 10:00:22.530150,6
103487,signup_started,2026-01-16 00:00:00.000000,0
103487,otp_verified,2026-01-16 01:24:23.891439,1
103487,bank_linked,2026-01-16 01:55:04.293919,2
103487,upi_pin_set,2026-01-16 09:06:50.706827,3
103487,kyc_completed,2026-01-18 19:36:27.092469,4
103487,first_txn_attempted,2026-01-22 20:56:18.829090,5
103487,first_txn_success,2026-01-25 07:33:16.348596,6
103488,signup_started,2026-01-05 00:00:00.000000,0
103488,otp_verified,2026-01-05 01:52:11.220892,1
103488,bank_linked,2026-01-05 04:57:15.122588,2
103488,upi_pin_set,2026-01-06 07:22:36.234506,3
103488,kyc_completed,2026-01-08 20:08:28.742718,4
103488,first_txn_attempted,2026-01-10 05:54:43.655794,5
103488,first_txn_success,2026-01-10 20:30:50.477799,6
103489,signup_started,2026-01-10 00:00:00.000000,0
103489,otp_verified,2026-01-10 00:12:46.982764,1
103489,bank_linked,2026-01-10 04:00:18.983000,2
103489,upi_pin_set,2026-01-10 07:48:08.937989,3
103489,kyc_completed,2026-01-10 12:12:18.053564,4
103489,first_txn_attempted,2026-01-15 04:02:40.683789,5
103489,first_txn_success,2026-01-15 17:09:45.734643,6
103490,signup_started,2026-01-12 00:00:00.000000,0
103490,otp_verified,2026-01-12 06:33:43.975702,1
103490,bank_linked,2026-01-12 19:47:38.554126,2
103490,upi_pin_set,2026-01-13 11:42:40.685392,3
103491,signup_started,2026-01-01 00:00:00.000000,0
103491,otp_verified,2026-01-01 00:10:00.078939,1
103492,signup_started,2026-01-20 00:00:00.000000,0
103492,otp_verified,2026-01-20 00:02:06.128211,1
103492,bank_linked,2026-01-20 01:45:08.295614,2
103492,upi_pin_set,2026-01-20 05:08:33.945819,3
103492,kyc_completed,2026-01-21 08:51:35.924932,4
103492,first_txn_attempted,2026-01-22 02:15:57.106687,5
103492,first_txn_success,2026-01-22 19:48:50.697918,6
103493,signup_started,2026-01-13 00:00:00.000000,0
103493,otp_verified,2026-01-13 14:20:50.618605,1
103493,bank_linked,2026-01-13 23:05:01.934976,2
103493,upi_pin_set,2026-01-14 13:11:10.650185,3
103493,kyc_completed,2026-01-14 16:55:53.082151,4
103493,first_txn_attempted,2026-01-15 12:19:27.019382,5
103493,first_txn_success,2026-01-15 14:51:39.004165,6
103494,signup_started,2026-01-04 00:00:00.000000,0
103494,otp_verified,2026-01-04 11:41:05.847730,1
103494,bank_linked,2026-01-04 22:46:39.103895,2
103494,upi_pin_set,2026-01-04 23:59:30.241378,3
103494,kyc_completed,2026-01-05 04:34:53.653965,4
103495,signup_started,2026-01-18 00:00:00.000000,0
103495,otp_verified,2026-01-18 13:12:30.032481,1
103495,bank_linked,2026-01-18 18:04:22.837828,2
103495,upi_pin_set,2026-01-18 18:32:55.291428,3
103495,kyc_completed,2026-01-21 22:31:44.048831,4
103495,first_txn_attempted,2026-01-22 08:14:47.297605,5
103495,first_txn_success,2026-01-23 01:02:33.223518,6
103496,signup_started,2026-01-15 00:00:00.000000,0
103496,otp_verified,2026-01-15 01:30:34.768176,1
103496,bank_linked,2026-01-15 04:36:53.228007,2
103496,upi_pin_set,2026-01-15 06:27:58.977825,3
103496,kyc_completed,2026-01-16 04:13:05.270349,4
103496,first_txn_attempted,2026-01-16 23:24:07.001081,5
103496,first_txn_success,2026-01-18 09:31:04.673826,6
103497,signup_started,2026-01-17 00:00:00.000000,0
103497,otp_verified,2026-01-17 05:26:20.277914,1
103498,signup_started,2026-01-08 00:00:00.000000,0
103498,otp_verified,2026-01-08 00:48:37.584660,1
103498,bank_linked,2026-01-08 07:28:09.580575,2
103498,upi_pin_set,2026-01-08 10:25:36.132606,3
103498,kyc_completed,2026-01-08 22:57:23.701947,4
103498,first_txn_attempted,2026-01-10 19:10:18.643440,5
103498,first_txn_success,2026-01-11 07:26:31.783543,6
103499,signup_started,2026-01-20 00:00:00.000000,0
103499,otp_verified,2026-01-20 23:11:37.237861,1
103499,bank_linked,2026-01-21 01:54:33.006191,2
103499,upi_pin_set,2026-01-21 05:10:53.777626,3
103499,kyc_completed,2026-01-21 06:05:29.773323,4
103499,first_txn_attempted,2026-01-23 21:51:46.826803,5
103499,first_txn_success,2026-01-24 04:49:15.926962,6
103500,signup_started,2026-01-09 00:00:00.000000,0
103501,signup_started,2026-01-12 00:00:00.000000,0
103501,otp_verified,2026-01-12 02:39:03.950282,1
103502,signup_started,2026-01-01 00:00:00.000000,0
103502,otp_verified,2026-01-01 09:41:08.222350,1
103502,bank_linked,2026-01-01 10:37:46.043946,2
103502,upi_pin_set,2026-01-01 22:59:41.707846,3
103502,kyc_completed,2026-01-02 17:59:00.146269,4
103502,first_txn_attempted,2026-01-03 04:21:54.708977,5
103502,first_txn_success,2026-01-04 13:05:53.974073,6
103503,signup_started,2026-01-14 00:00:00.000000,0
103503,otp_verified,2026-01-14 02:16:34.011933,1
103503,bank_linked,2026-01-14 16:40:36.096635,2
103503,upi_pin_set,2026-01-14 18:27:26.262007,3
103503,kyc_completed,2026-01-15 11:42:21.714891,4
103503,first_txn_attempted,2026-01-15 14:37:08.503967,5
103503,first_txn_success,2026-01-15 15:19:08.477078,6
103504,signup_started,2026-01-15 00:00:00.000000,0
103504,otp_verified,2026-01-15 04:10:57.108843,1
103505,signup_started,2026-01-12 00:00:00.000000,0
103505,otp_verified,2026-01-12 00:40:02.925359,1
103505,bank_linked,2026-01-12 03:09:39.479513,2
103505,upi_pin_set,2026-01-12 09:10:04.730361,3
103505,kyc_completed,2026-01-12 12:15:07.263790,4
103506,signup_started,2026-01-10 00:00:00.000000,0
103506,otp_verified,2026-01-10 06:41:17.087649,1
103507,signup_started,2026-01-18 00:00:00.000000,0
103507,otp_verified,2026-01-18 03:56:38.859482,1
103507,bank_linked,2026-01-18 05:35:39.872261,2
103507,upi_pin_set,2026-01-18 10:37:01.998283,3
103507,kyc_completed,2026-01-18 21:11:58.524077,4
103507,first_txn_attempted,2026-01-20 20:23:08.577088,5
103507,first_txn_success,2026-01-23 14:19:44.641891,6
103508,signup_started,2026-01-14 00:00:00.000000,0
103508,otp_verified,2026-01-14 02:13:21.529037,1
103508,bank_linked,2026-01-14 08:05:10.282044,2
103508,upi_pin_set,2026-01-14 13:44:14.482440,3
103509,signup_started,2026-01-06 00:00:00.000000,0
103509,otp_verified,2026-01-06 02:42:49.411261,1
103509,bank_linked,2026-01-07 00:21:25.598748,2
103509,upi_pin_set,2026-01-07 04:14:06.403992,3
103509,kyc_completed,2026-01-08 13:00:55.667098,4
103509,first_txn_attempted,2026-01-12 23:32:19.666951,5
103509,first_txn_success,2026-01-17 06:25:59.262528,6
103510,signup_started,2026-01-25 00:00:00.000000,0
103510,otp_verified,2026-01-25 04:03:52.508687,1
103510,bank_linked,2026-01-25 06:44:19.374774,2
103510,upi_pin_set,2026-01-25 10:33:38.378264,3
103511,signup_started,2026-01-15 00:00:00.000000,0
103511,otp_verified,2026-01-15 04:50:27.542257,1
103511,bank_linked,2026-01-15 05:31:51.827299,2
103511,upi_pin_set,2026-01-15 08:01:14.759633,3
103511,kyc_completed,2026-01-16 00:05:04.021912,4
103511,first_txn_attempted,2026-01-16 00:43:42.351487,5
103511,first_txn_success,2026-01-17 15:25:45.256825,6
103512,signup_started,2026-01-27 00:00:00.000000,0
103512,otp_verified,2026-01-27 01:04:00.202941,1
103512,bank_linked,2026-01-27 03:07:27.113390,2
103512,upi_pin_set,2026-01-27 14:39:47.086135,3
103512,kyc_completed,2026-01-27 18:51:58.946174,4
103512,first_txn_attempted,2026-01-28 17:32:48.335645,5
103512,first_txn_success,2026-01-30 01:28:59.325567,6
103513,signup_started,2026-01-26 00:00:00.000000,0
103513,otp_verified,2026-01-26 02:32:55.748067,1
103513,bank_linked,2026-01-26 08:53:45.460484,2
103513,upi_pin_set,2026-01-26 23:34:03.523033,3
103513,kyc_completed,2026-01-27 20:16:33.572572,4
103513,first_txn_attempted,2026-01-28 11:06:53.720945,5
103513,first_txn_success,2026-01-28 13:19:19.653797,6
103514,signup_started,2026-01-22 00:00:00.000000,0
103514,otp_verified,2026-01-22 08:22:58.241481,1
103514,bank_linked,2026-01-22 14:29:03.261864,2
103514,upi_pin_set,2026-01-22 16:43:18.577350,3
103514,kyc_completed,2026-01-23 13:13:48.072004,4
103514,first_txn_attempted,2026-01-23 19:18:02.565688,5
103514,first_txn_success,2026-01-26 07:32:32.469098,6
103515,signup_started,2026-01-16 00:00:00.000000,0
103515,otp_verified,2026-01-16 04:18:10.094746,1
103515,bank_linked,2026-01-17 05:07:47.181215,2
103515,upi_pin_set,2026-01-17 05:17:53.292008,3
103516,signup_started,2026-01-13 00:00:00.000000,0
103516,otp_verified,2026-01-13 00:23:01.993752,1
103516,bank_linked,2026-01-13 03:29:08.654713,2
103516,upi_pin_set,2026-01-13 09:33:55.540885,3
103516,kyc_completed,2026-01-16 10:31:24.473449,4
103516,first_txn_attempted,2026-01-18 06:40:52.516015,5
103516,first_txn_success,2026-01-19 10:01:53.983692,6
103517,signup_started,2026-01-05 00:00:00.000000,0
103518,signup_started,2026-01-11 00:00:00.000000,0
